Id,SalePrice
2735,132438.29207352223
2736,135233.61513669608
2737,124373.05176636756
2738,134457.30648897274
2739,157153.46563825768
2740,136202.66831890465
2741,139669.84431130445
2742,152943.814467296
2743,148076.0828095729
2744,154595.49652296584
2745,134662.38186445096
2746,138864.2646167037
2747,153617.59685118677
2748,121689.64176413103
2749,130611.56031598947
2750,127262.72685892913
2751,131260.1381692987
2752,194885.44379108754
2753,145926.83362350668
2754,224648.97009363904
2755,120489.83245765013
2756,100285.6915510639
2757,75973.5260866933
2758,91291.60606415645
2759,164797.66166098908
2760,130458.12606533234
2761,140296.90998029645
2762,145923.53627837248
2763,203026.02078560684
2764,165283.9352844514
2765,280044.69306845125
2766,126991.63330076667
2767,81903.63993799733
2768,130372.63619222259
2769,137322.2092557957
2770,163420.35532320486
2771,115642.03834744992
2772,124367.21877637562
2773,150560.67603822338
2774,142430.67114242466
2775,116963.0916080008
2776,132390.07813956597
2777,152293.35934475472
2778,129212.21282418832
2779,121467.64780048808
2780,87950.8818536014
2781,101238.9691286359
2782,85238.18760355882
2783,100234.64379664982
2784,127561.50646732133
2785,126162.54998892013
2786,83419.54470634414
2787,122936.3782540101
2788,73281.43128009497
2789,201427.51117204738
2790,85892.43765900919
2791,112297.52037852442
2792,58263.960665624654
2793,162383.61895422047
2794,94103.85534903292
2795,114712.68633352753
2796,108052.36848421501
2797,182019.18080166497
2798,105175.89791443701
2799,111896.42841185664
2800,59524.981674020375
2801,111203.30902783698
2802,129477.26553529031
2803,167991.18404307845
2804,137601.26004301684
2805,102194.96055093243
2806,92889.25537344512
2807,176102.35525158816
2808,152209.67471714097
2809,131237.91757654148
2810,131031.22130213454
2811,153412.37054518395
2812,153064.30850397746
2813,160033.48592857004
2814,167804.63923488173
2815,99231.55188824137
2816,221865.05991458928
2817,144454.45831075995
2818,126104.6532534347
2819,168957.57371147576
2820,136316.94464088875
2821,100383.82293743815
2822,184402.0254106616
2823,284393.8879637804
2824,173066.3079273836
2825,152323.3141536031
2826,131653.23592026846
2827,139011.90589820183
2828,203908.81522578973
2829,176057.69582312493
2830,223578.4663575925
2831,182633.96610500614
2832,234365.7737447128
2833,311269.7238687794
2834,213650.64064873947
2835,212536.78746918176
2836,195060.61407411535
2837,163185.94518336933
2838,141466.17051476767
2839,176337.6414385907
2840,192529.83305201348
2841,202505.05462789827
2842,212959.88323470842
2843,140720.64355126707
2844,147480.47622949918
2845,126086.41961912114
2846,206046.46985713366
2847,196866.93310394438
2848,221819.82737145404
2849,200172.60404303187
2850,268171.2192498219
2851,233087.8225224849
2852,216071.36659374717
2853,237597.99070420765
2854,139560.27033768804
2855,199642.10101019073
2856,201383.8845628869
2857,190205.06604878392
2858,201742.02723784457
2859,112906.19287004526
2860,137087.93017047606
2861,126156.49916170024
2862,195123.62958568044
2863,130473.02207794749
2864,254529.66281597785
2865,143121.82362856332
2866,154644.53233620737
2867,93286.57443161945
2868,107950.58147068504
2869,106410.74198574858
2870,126207.79779198425
2871,76071.35085354785
2872,61329.05168093785
2873,104310.41872928923
2874,144601.1767036022
2875,104178.5107487276
2876,165371.10835445605
2877,137346.1090364661
2878,179086.26574441852
2879,138876.8267233246
2880,99392.52517910376
2881,138687.34526650814
2882,164064.0611057722
2883,196660.21623645863
2884,191346.80625078073
2885,177974.19951805487
2886,235790.15834164148
2887,100557.8822440251
2888,127110.3078347603
2889,46611.867323156745
2890,83176.35480065497
2891,143875.93724180557
2892,49007.59941343399
2893,80661.33559577438
2894,42832.90781316663
2895,354594.0965205558
2896,335095.9466628066
2897,201511.9329019922
2898,139942.4279093485
2899,248737.63295698652
2900,150610.22712429584
2901,208143.86993909435
2902,176148.48701112374
2903,359453.11504294846
2904,343771.3378422363
2905,103335.3767641859
2906,210151.7938124969
2907,113313.60318135325
2908,135623.68479988837
2909,134999.53097199777
2910,89597.54010621991
2911,85211.30445900346
2912,137768.0522177021
2913,86064.18726832986
2914,81140.6088374352
2915,84313.97790611806
2916,82623.65582552271
2917,163801.493831375
2918,115913.5540770833
2919,223248.47997714826
